Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,Resultado
11.09.2022 10:30,Friburgo,Borussia M'gladbach,0,0,,,42%,58%,13,14,8,5,5,9,,,6,15,7,6,3,3,17,13,5,8,13,6,,,1,1,400,540,316,470,,,108,93,67,32,0
11.09.2022 08:30,Colonia,Unión Berlín,0,1,,,53%,47%,7,12,2,3,5,9,,,11,13,7,8,1,1,25,25,2,2,15,12,1,0,4,1,414,361,335,274,,,106,103,50,55,-1
10.09.2022 11:30,Schalke,Bochum,3,1,,,48%,52%,20,9,8,2,12,7,,,18,13,3,8,1,2,21,22,1,5,12,16,,,2,3,316,379,234,269,,,93,101,30,47,2
10.09.2022 08:30,Bayern Múnich,Stuttgart,2,2,,,63%,37%,18,8,7,3,11,5,,,7,13,3,0,2,0,20,21,1,5,11,9,,,2,5,619,297,550,223,,,132,97,46,26,0
10.09.2022 08:30,Eintracht Frankfurt,Wolfsburgo,0,1,,,61%,39%,11,6,0,3,11,3,,,15,19,10,5,3,2,24,18,2,0,16,13,,,2,4,520,292,432,216,,,126,61,51,23,-1
10.09.2022 08:30,Hertha BSC,Bayer Leverkusen,2,2,,,46%,54%,17,11,6,5,11,6,,,14,16,3,5,1,0,14,23,3,4,15,16,,,3,1,309,461,238,369,,,113,98,40,38,0
10.09.2022 08:30,Hoffenheim,Mainz,4,1,,,62%,38%,21,10,9,2,12,8,,,14,11,7,5,2,1,17,23,1,5,9,13,0,1,3,2,577,315,508,224,,,142,78,43,32,3
10.09.2022 08:30,RB Leipzig,Borussia Dortmund,3,0,,,46%,54%,14,4,5,0,9,4,,,6,13,5,8,2,0,21,24,0,2,12,6,,,2,1,354,480,269,398,,,85,113,40,47,3
09.09.2022 13:30,Werder Bremen,Augsburgo,0,1,,,60%,40%,12,15,7,6,5,9,,,13,12,3,7,1,4,20,27,5,7,12,13,,,4,5,495,205,396,100,,,120,91,38,35,-1
04.09.2022 10:30,Borussia M'gladbach,Mainz,0,1,,,56%,44%,13,12,3,5,10,7,,,18,10,4,8,3,5,22,16,4,3,8,15,1,0,1,4,434,353,355,298,,,97,105,40,52,-1
04.09.2022 08:30,Augsburgo,Hertha BSC,0,2,,,47%,53%,8,16,2,6,6,10,,,16,11,5,1,3,3,29,26,4,2,12,15,,,2,1,340,370,249,313,,,78,104,41,56,-2
03.09.2022 11:30,Eintracht Frankfurt,RB Leipzig,4,0,,,44%,56%,14,5,9,0,5,5,,,10,18,4,3,4,0,18,15,0,5,14,10,,,1,1,3411,525,333,441,,,109,128,78,66,4
03.09.2022 08:30,Bayer Leverkusen,Friburgo,2,3,,,48%,52%,15,5,6,3,9,2,,,11,17,8,4,2,1,19,15,0,4,15,10,,,2,2,418,430,355,355,,,97,75,43,16,-1
03.09.2022 08:30,Bochum,Werder Bremen,0,2,,,52%,48%,19,16,6,6,13,10,,,13,17,7,3,3,6,23,21,4,6,15,10,,,2,2,360,373,243,239,,,94,95,66,41,-2
03.09.2022 08:30,Stuttgart,Schalke,1,1,,,48%,52%,13,13,3,4,10,9,,,11,13,5,7,2,1,16,20,3,2,11,10,1,0,4,2,349,461,262,360,,,91,98,36,35,0
03.09.2022 08:30,Unión Berlín,Bayern Múnich,1,1,,,33%,67%,10,21,3,6,7,15,,,9,17,5,7,0,2,18,18,5,2,19,7,,,1,2,227,718,125,630,,,65,180,42,55,0
03.09.2022 08:30,Wolfsburgo,Colonia,2,4,,,48%,52%,9,18,3,5,6,13,,,17,15,5,4,2,4,33,17,1,1,13,14,,,2,1,387,384,298,307,,,105,90,53,46,-2
02.09.2022 13:30,Borussia Dortmund,Hoffenheim,1,0,,,50%,50%,16,7,5,2,11,5,,,18,15,5,8,2,2,17,27,2,4,14,15,,,3,4,449,451,373,374,,,95,90,79,67,1
28.08.2022 10:30,Werder Bremen,Eintracht Frankfurt,3,4,,,55%,45%,10,12,4,7,6,5,,,16,16,5,7,3,5,14,26,3,1,17,17,,,1,3,463,354,369,270,,,113,96,35,43,-1
28.08.2022 08:30,Colonia,Stuttgart,0,0,,,60%,40%,6,13,2,5,4,8,,,8,13,6,8,1,0,32,26,5,2,14,12,0,1,2,2,458,250,376,190,8,0,112,86,53,40,0
27.08.2022 11:30,Bayern Múnich,Borussia M'gladbach,1,1,,,63%,37%,35,5,20,3,15,2,,,2,19,14,1,7,0,19,12,2,19,14,7,,,4,2,613,281,551,197,,,155,49,108,7,0
27.08.2022 08:30,Hertha BSC,Borussia Dortmund,0,1,,,41%,59%,12,24,3,7,9,17,,,9,7,6,10,1,0,12,21,6,3,8,9,,,1,0,357,585,283,149,,,88,123,36,68,-1
27.08.2022 08:30,Hoffenheim,Augsburgo,1,0,,,51%,49%,24,12,6,1,18,11,,,9,15,4,6,3,2,18,29,1,5,14,9,,,1,1,375,372,303,283,,,119,103,40,31,1
27.08.2022 08:30,Mainz,Bayer Leverkusen,0,3,,,59%,41%,17,7,3,5,14,2,,,12,10,3,4,1,3,29,22,2,3,10,12,0,2,1,6,579,356,486,281,,,137,76,50,24,-3
27.08.2022 08:30,RB Leipzig,Wolfsburgo,2,0,,,43%,57%,16,9,7,4,9,5,,,12,20,8,4,0,1,22,18,4,5,20,15,,,3,3,360,493,281,412,,,87,110,41,37,2
27.08.2022 08:30,Schalke,Unión Berlín,1,6,,,56%,44%,12,12,4,7,8,5,,,10,8,8,2,0,2,21,16,1,3,9,11,,,1,0,500,335,410,236,,,101,66,54,24,-5
26.08.2022 13:30,Friburgo,Bochum,1,0,,,49%,51%,28,15,12,5,16,10,,,13,13,2,5,0,0,28,18,5,11,15,13,,,2,2,340,397,247,296,,,123,104,82,69,1
21.08.2022 10:30,Bochum,Bayern Múnich,0,7,,,39%,61%,13,22,7,12,6,10,,,11,12,5,5,3,5,18,15,5,7,10,6,,,1,0,262,502,202,437,,,77,105,30,52,-7
21.08.2022 08:30,Eintracht Frankfurt,Colonia,1,1,,,60%,40%,10,6,3,2,7,4,,,15,19,5,9,4,4,31,18,1,2,15,11,,,0,1,400,354,309,251,,,109,98,56,46,0
20.08.2022 11:30,Unión Berlín,RB Leipzig,2,1,,,33%,67%,9,16,4,2,5,14,,,12,18,1,13,5,3,10,24,1,2,14,8,,,2,1,240,703,168,619,,,68,158,27,60,1
20.08.2022 08:30,Augsburgo,Mainz,1,2,,,52%,48%,6,14,2,7,4,7,,,22,13,3,3,1,4,24,31,5,1,13,19,,,2,2,365,337,266,263,,,90,104,29,48,-1
20.08.2022 08:30,Bayer Leverkusen,Hoffenheim,0,3,,,53%,47%,14,10,3,5,11,5,,,21,16,3,1,1,2,31,20,2,3,15,18,,,1,4,436,330,366,264,,,115,58,36,27,-3
20.08.2022 08:30,Borussia Dortmund,Werder Bremen,2,3,,,49%,51%,5,14,3,7,2,7,,,12,19,3,5,7,3,28,22,4,1,13,9,,,4,1,409,444,323,351,,,104,108,33,41,-1
20.08.2022 08:30,Stuttgart,Friburgo,0,1,,,56%,44%,18,9,5,3,13,6,,,14,8,3,1,1,3,20,13,2,5,8,12,,,4,2,542,353,466,280,,,123,93,63,24,-1
20.08.2022 08:30,Wolfsburgo,Schalke,0,0,,,70%,30%,16,9,6,2,10,7,,,18,14,12,4,2,8,20,18,2,6,13,10,,,1,3,579,215,498,142,,,165,68,84,31,0
19.08.2022 13:30,Borussia M'gladbach,Hertha BSC,1,0,,,59%,41%,11,18,6,5,5,13,,,12,10,5,5,2,5,28,17,5,5,7,11,0,1,1,2,590,307,501,236,,,106,81,41,36,1
14.08.2022 10:30,Bayern Múnich,Wolfsburgo,2,0,,,66%,34%,24,7,8,1,16,6,,,12,11,8,4,6,2,23,18,1,6,7,10,,,2,1,593,267,528,195,,,93,111,56,26,2
14.08.2022 08:30,Mainz,Unión Berlín,0,0,,,48%,52%,10,10,5,2,5,8,,,14,10,4,4,1,0,22,32,2,5,9,14,,,1,0,393,388,303,299,,,102,96,33,42,0
13.08.2022 11:30,Schalke,Borussia M'gladbach,2,2,,,35%,65%,14,14,5,9,9,5,,,8,13,2,7,2,4,21,15,7,3,12,8,,,4,2,248,574,186,494,,,74,108,43,32,0
13.08.2022 08:30,Bayer Leverkusen,Augsburgo,1,2,,,61%,39%,23,6,10,4,13,2,,,18,11,7,3,3,2,20,20,2,9,7,16,,,1,6,546,282,434,162,,,140,83,67,32,-1
13.08.2022 08:30,Hertha BSC,Eintracht Frankfurt,1,1,,,43%,57%,11,11,5,1,6,10,,,12,12,4,5,1,3,18,27,0,4,11,11,,,3,1,280,476,213,386,,,87,127,29,50,0
13.08.2022 08:30,Hoffenheim,Bochum,3,2,,,55%,45%,24,11,13,5,11,6,,,11,16,8,2,2,2,20,20,3,10,13,10,,,1,1,459,312,386,234,,,102,65,46,28,1
13.08.2022 08:30,RB Leipzig,Colonia,2,2,,,52%,48%,9,13,5,3,4,10,,,17,8,2,7,1,1,29,20,1,3,8,18,1,0,1,4,416,373,349,306,,,84,96,42,69,0
13.08.2022 08:30,Werder Bremen,Stuttgart,2,2,,,55%,45%,5,14,3,7,2,7,,,9,6,2,5,0,1,16,15,5,1,6,10,,,4,2,561,406,471,325,,,138,94,26,27,0
12.08.2022 13:30,Friburgo,Borussia Dortmund,1,3,,,42%,58%,16,16,7,7,9,9,,,11,18,9,2,3,2,21,19,4,6,16,10,,,1,3,301,510,223,428,,,119,108,45,31,-2
07.08.2022 10:30,Colonia,Schalke,3,1,,,73%,27%,30,6,10,2,20,4,,,11,11,9,1,2,1,24,13,1,7,8,10,0,1,0,1,598,199,533,132,,,116,75,88,15,2
07.08.2022 08:30,Stuttgart,RB Leipzig,1,1,,,43%,57%,11,27,2,9,9,18,,,12,12,1,9,1,2,16,21,8,1,14,9,,,2,1,259,557,187,476,,,69,140,17,75,0
06.08.2022 11:30,Borussia Dortmund,Bayer Leverkusen,1,0,,,46%,54%,13,8,4,3,9,5,,,18,16,3,3,2,4,23,24,3,3,14,13,0,1,2,4,381,478,296,396,,,121,134,53,40,1
06.08.2022 08:30,Augsburgo,Friburgo,0,4,,,50%,50%,10,19,2,7,8,12,,,16,13,5,8,0,2,18,20,3,2,13,13,,,,,361,311,287,226,,,61,102,26,51,-4
06.08.2022 08:30,Bochum,Mainz,1,2,,,61%,39%,16,13,3,6,13,7,,,17,14,3,5,1,1,18,27,4,2,11,16,,,2,3,518,327,422,231,,,143,91,38,33,-1
06.08.2022 08:30,Borussia M'gladbach,Hoffenheim,3,1,,,56%,44%,18,2,8,1,10,1,,,16,19,4,2,2,2,14,11,0,5,18,12,0,1,1,4,620,377,545,298,,,84,68,50,22,2
06.08.2022 08:30,Unión Berlín,Hertha BSC,3,1,,,49%,51%,18,9,8,3,10,6,,,18,26,5,4,2,1,25,26,2,5,23,17,,,2,3,345,378,269,299,,,51,39,28,9,2
06.08.2022 08:30,Wolfsburgo,Werder Bremen,2,2,,,59%,41%,13,10,3,5,10,5,,,18,12,2,5,1,4,36,17,3,1,11,14,,,2,2,516,339,405,234,,,135,108,39,31,0
05.08.2022 13:30,Eintracht Frankfurt,Bayern Múnich,1,6,,,40%,60%,8,23,2,10,6,13,,,11,15,5,6,4,3,15,9,4,1,10,11,,,2,0,373,636,291,561,,,81,134,41,46,-5
