Date,HomeTeam,AwayTeam,HG,AG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,Resultado
10.03.2023 15:15,Oporto,Estoril,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.03.2023 15:15,Casa Pia,P. Ferreira,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.03.2023 15:30,SC Braga,Rio Ave,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.03.2023 13:00,Santa Clara,V. Guimaraes,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.03.2023 10:30,Gil Vicente,Marítimo,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.03.2023 15:30,Chaves,Oporto,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.03.2023 13:00,Portimonense,Sporting CP,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.03.2023 10:30,Estoril,Vizela,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.03.2023 16:15,Benfica,Famalicao,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.03.2023 14:00,Boavista,Arouca,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.02.2023 16:15,V. Guimaraes,SC Braga,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.02.2023 14:00,Sporting CP,Estoril,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.02.2023 15:30,Oporto,Gil Vicente,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.02.2023 13:00,P. Ferreira,Boavista,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.02.2023 10:30,Rio Ave,Chaves,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.02.2023 15:30,Vizela,Benfica,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.02.2023 13:00,Marítimo,Santa Clara,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.02.2023 10:30,Arouca,Casa Pia,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.02.2023 15:15,Famalicao,Portimonense,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.02.2023 16:15,Benfica,Boavista,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.02.2023 14:00,Chaves,Sporting CP,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.02.2023 15:30,Casa Pia,V. Guimaraes,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.02.2023 13:00,SC Braga,Arouca,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.02.2023 10:30,Santa Clara,Famalicao,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.02.2023 15:30,Oporto,Rio Ave,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.02.2023 13:00,Estoril,P. Ferreira,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.02.2023 13:00,Portimonense,Marítimo,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.02.2023 15:15,Gil Vicente,Vizela,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.02.2023 16:15,Boavista,Casa Pia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.02.2023 14:00,Rio Ave,Estoril,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.02.2023 15:30,Marítimo,SC Braga,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.02.2023 13:00,Sporting CP,Oporto,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.02.2023 10:30,Famalicao,Gil Vicente,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.02.2023 15:30,V. Guimaraes,Portimonense,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.02.2023 13:00,Arouca,Santa Clara,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.02.2023 15:15,Vizela,Chaves,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.02.2023 13:00,Estoril,Boavista,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.02.2023 16:15,Rio Ave,Sporting CP,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.02.2023 14:00,Portimonense,P. Ferreira,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.02.2023 15:30,Gil Vicente,Arouca,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.02.2023 13:00,Oporto,Vizela,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.02.2023 10:30,Chaves,Marítimo,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.02.2023 10:30,SC Braga,Famalicao,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.02.2023 15:30,Estoril,V. Guimaraes,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.02.2023 13:00,Benfica,Casa Pia,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.02.2023 10:30,Santa Clara,Boavista,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.02.2023 16:15,Sporting CP,SC Braga,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.02.2023 14:00,Marítimo,Oporto,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.01.2023 16:15,Arouca,Benfica,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.01.2023 14:00,P. Ferreira,Gil Vicente,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.01.2023 15:15,V. Guimaraes,Chaves,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.01.2023 15:30,Famalicao,Estoril,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.01.2023 13:00,Boavista,Portimonense,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.01.2023 10:30,Casa Pia,Santa Clara,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.01.2023 10:30,Vizela,Rio Ave,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.01.2023 15:15,P. Ferreira,Benfica,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.01.2023 15:15,Boavista,Chaves,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.01.2023 15:30,Famalicao,Rio Ave,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.01.2023 13:00,Casa Pia,Gil Vicente,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.01.2023 10:30,Marítimo,Estoril,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.01.2023 15:30,V. Guimaraes,Oporto,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.01.2023 13:00,Santa Clara,Benfica,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.01.2023 10:30,P. Ferreira,SC Braga,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.01.2023 16:15,Sporting CP,Vizela,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.01.2023 14:00,Arouca,Portimonense,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.01.2023 16:15,Gil Vicente,V. Guimaraes,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.01.2023 14:00,Estoril,Casa Pia,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.01.2023 15:30,Oporto,Famalicao,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.01.2023 13:00,Benfica,Sporting CP,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.01.2023 10:30,Chaves,Arouca,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.01.2023 15:30,SC Braga,Boavista,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.01.2023 13:00,Rio Ave,P. Ferreira,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.01.2023 10:30,Vizela,Marítimo,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.01.2023 15:15,Portimonense,Santa Clara,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.2023 15:30,Boavista,Gil Vicente,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.2023 13:00,Marítimo,Sporting CP,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.2023 10:30,P. Ferreira,Chaves,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.2023 15:30,Casa Pia,Oporto,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.2023 13:00,V. Guimaraes,Rio Ave,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.2023 10:30,Arouca,Estoril,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01.2023 16:15,Famalicao,Vizela,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
